object,object_type,fit_dataset,fit_sequences,fit_purpose,evaluation_context
B3_RIDGE_QF_QW_lag50_alpha0.01_valgrp_outdoor_forward,Ridge+SourceStandardScaler,UZH_FPV,"indoor_45_13_snapdragon,indoor_45_2_snapdragon,indoor_45_4_snapdragon,indoor_forward_10_snapdragon,indoor_forward_6_snapdragon,indoor_forward_9_snapdragon",source_validation_selection,WITHIN_UZH
B3_RIDGE_QF_QW_lag50_alpha1.0_valgrp_indoor_forward,Ridge+SourceStandardScaler,UZH_FPV,"indoor_45_13_snapdragon,indoor_45_2_snapdragon,indoor_45_4_snapdragon,outdoor_forward_1_snapdragon",source_validation_selection,WITHIN_UZH
B3_RIDGE_QF_QW_lag50_alpha1.0_valgrp_indoor_45,Ridge+SourceStandardScaler,UZH_FPV,"indoor_forward_10_snapdragon,indoor_forward_6_snapdragon,indoor_forward_9_snapdragon,outdoor_forward_1_snapdragon",source_validation_selection,WITHIN_UZH
B3_RIDGE_QF_QW_lag50_alpha1.0_valgrp_outdoor_forward,Ridge+SourceStandardScaler,UZH_FPV,"indoor_45_13_snapdragon,indoor_45_2_snapdragon,indoor_45_4_snapdragon,indoor_forward_10_snapdragon,indoor_forward_6_snapdragon,indoor_forward_9_snapdragon",source_validation_selection,WITHIN_UZH
B3_RIDGE_QF_QW_lag50_alpha100.0_valgrp_indoor_forward,Ridge+SourceStandardScaler,UZH_FPV,"indoor_45_13_snapdragon,indoor_45_2_snapdragon,indoor_45_4_snapdragon,outdoor_forward_1_snapdragon",source_validation_selection,WITHIN_UZH
B3_RIDGE_QF_QW_lag50_alpha100.0_valgrp_indoor_45,Ridge+SourceStandardScaler,UZH_FPV,"indoor_forward_10_snapdragon,indoor_forward_6_snapdragon,indoor_forward_9_snapdragon,outdoor_forward_1_snapdragon",source_validation_selection,WITHIN_UZH
B3_RIDGE_QF_QW_lag50_alpha100.0_valgrp_outdoor_forward,Ridge+SourceStandardScaler,UZH_FPV,"indoor_45_13_snapdragon,indoor_45_2_snapdragon,indoor_45_4_snapdragon,indoor_forward_10_snapdragon,indoor_forward_6_snapdragon,indoor_forward_9_snapdragon",source_validation_selection,WITHIN_UZH
B3_RIDGE_QF_QW_lag100_alpha1e-06_valgrp_indoor_forward,Ridge+SourceStandardScaler,UZH_FPV,"indoor_45_13_snapdragon,indoor_45_2_snapdragon,indoor_45_4_snapdragon,outdoor_forward_1_snapdragon",source_validation_selection,WITHIN_UZH
B3_RIDGE_QF_QW_lag100_alpha1e-06_valgrp_indoor_45,Ridge+SourceStandardScaler,UZH_FPV,"indoor_forward_10_snapdragon,indoor_forward_6_snapdragon,indoor_forward_9_snapdragon,outdoor_forward_1_snapdragon",source_validation_selection,WITHIN_UZH
B3_RIDGE_QF_QW_lag100_alpha1e-06_valgrp_outdoor_forward,Ridge+SourceStandardScaler,UZH_FPV,"indoor_45_13_snapdragon,indoor_45_2_snapdragon,indoor_45_4_snapdragon,indoor_forward_10_snapdragon,indoor_forward_6_snapdragon,indoor_forward_9_snapdragon",source_validation_selection,WITHIN_UZH
B3_RIDGE_QF_QW_lag100_alpha0.0001_valgrp_indoor_forward,Ridge+SourceStandardScaler,UZH_FPV,"indoor_45_13_snapdragon,indoor_45_2_snapdragon,indoor_45_4_snapdragon,outdoor_forward_1_snapdragon",source_validation_selection,WITHIN_UZH
B3_RIDGE_QF_QW_lag100_alpha0.0001_valgrp_indoor_45,Ridge+SourceStandardScaler,UZH_FPV,"indoor_forward_10_snapdragon,indoor_forward_6_snapdragon,indoor_forward_9_snapdragon,outdoor_forward_1_snapdragon",source_validation_selection,WITHIN_UZH
B3_RIDGE_QF_QW_lag100_alpha0.0001_valgrp_outdoor_forward,Ridge+SourceStandardScaler,UZH_FPV,"indoor_45_13_snapdragon,indoor_45_2_snapdragon,indoor_45_4_snapdragon,indoor_forward_10_snapdragon,indoor_forward_6_snapdragon,indoor_forward_9_snapdragon",source_validation_selection,WITHIN_UZH
B3_RIDGE_QF_QW_lag100_alpha0.01_valgrp_indoor_forward,Ridge+SourceStandardScaler,UZH_FPV,"indoor_45_13_snapdragon,indoor_45_2_snapdragon,indoor_45_4_snapdragon,outdoor_forward_1_snapdragon",source_validation_selection,WITHIN_UZH
B3_RIDGE_QF_QW_lag100_alpha0.01_valgrp_indoor_45,Ridge+SourceStandardScaler,UZH_FPV,"indoor_forward_10_snapdragon,indoor_forward_6_snapdragon,indoor_forward_9_snapdragon,outdoor_forward_1_snapdragon",source_validation_selection,WITHIN_UZH
B3_RIDGE_QF_QW_lag100_alpha0.01_valgrp_outdoor_forward,Ridge+SourceStandardScaler,UZH_FPV,"indoor_45_13_snapdragon,indoor_45_2_snapdragon,indoor_45_4_snapdragon,indoor_forward_10_snapdragon,indoor_forward_6_snapdragon,indoor_forward_9_snapdragon",source_validation_selection,WITHIN_UZH
B3_RIDGE_QF_QW_lag100_alpha1.0_valgrp_indoor_forward,Ridge+SourceStandardScaler,UZH_FPV,"indoor_45_13_snapdragon,indoor_45_2_snapdragon,indoor_45_4_snapdragon,outdoor_forward_1_snapdragon",source_validation_selection,WITHIN_UZH
B3_RIDGE_QF_QW_lag100_alpha1.0_valgrp_indoor_45,Ridge+SourceStandardScaler,UZH_FPV,"indoor_forward_10_snapdragon,indoor_forward_6_snapdragon,indoor_forward_9_snapdragon,outdoor_forward_1_snapdragon",source_validation_selection,WITHIN_UZH
B3_RIDGE_QF_QW_lag100_alpha1.0_valgrp_outdoor_forward,Ridge+SourceStandardScaler,UZH_FPV,"indoor_45_13_snapdragon,indoor_45_2_snapdragon,indoor_45_4_snapdragon,indoor_forward_10_snapdragon,indoor_forward_6_snapdragon,indoor_forward_9_snapdragon",source_validation_selection,WITHIN_UZH
B3_RIDGE_QF_QW_lag100_alpha100.0_valgrp_indoor_forward,Ridge+SourceStandardScaler,UZH_FPV,"indoor_45_13_snapdragon,indoor_45_2_snapdragon,indoor_45_4_snapdragon,outdoor_forward_1_snapdragon",source_validation_selection,WITHIN_UZH
B3_RIDGE_QF_QW_lag100_alpha100.0_valgrp_indoor_45,Ridge+SourceStandardScaler,UZH_FPV,"indoor_forward_10_snapdragon,indoor_forward_6_snapdragon,indoor_forward_9_snapdragon,outdoor_forward_1_snapdragon",source_validation_selection,WITHIN_UZH
B3_RIDGE_QF_QW_lag100_alpha100.0_valgrp_outdoor_forward,Ridge+SourceStandardScaler,UZH_FPV,"indoor_45_13_snapdragon,indoor_45_2_snapdragon,indoor_45_4_snapdragon,indoor_forward_10_snapdragon,indoor_forward_6_snapdragon,indoor_forward_9_snapdragon",source_validation_selection,WITHIN_UZH
UZH_FPV_LORO_07_indoor_45_14_snapdragon_B3_RIDGE_QF_QW_final,Ridge+SourceStandardScaler,UZH_FPV,"indoor_45_13_snapdragon,indoor_45_2_snapdragon,indoor_45_4_snapdragon,indoor_forward_10_snapdragon,indoor_forward_6_snapdragon,indoor_forward_9_snapdragon,outdoor_forward_1_snapdragon",within_loro_final_refit,WITHIN_UZH
B2_RIDGE_QF_lag10_alpha1e-06_valgrp_indoor_forward,Ridge+SourceStandardScaler,UZH_FPV,"indoor_45_13_snapdragon,indoor_45_14_snapdragon,indoor_45_2_snapdragon,indoor_45_4_snapdragon",source_validation_selection,WITHIN_UZH
B2_RIDGE_QF_lag10_alpha1e-06_valgrp_indoor_45,Ridge+SourceStandardScaler,UZH_FPV,"indoor_forward_10_snapdragon,indoor_forward_6_snapdragon,indoor_forward_9_snapdragon",source_validation_selection,WITHIN_UZH
B2_RIDGE_QF_lag10_alpha0.0001_valgrp_indoor_forward,Ridge+SourceStandardScaler,UZH_FPV,"indoor_45_13_snapdragon,indoor_45_14_snapdragon,indoor_45_2_snapdragon,indoor_45_4_snapdragon",source_validation_selection,WITHIN_UZH
B2_RIDGE_QF_lag10_alpha0.0001_valgrp_indoor_45,Ridge+SourceStandardScaler,UZH_FPV,"indoor_forward_10_snapdragon,indoor_forward_6_snapdragon,indoor_forward_9_snapdragon",source_validation_selection,WITHIN_UZH
B2_RIDGE_QF_lag10_alpha0.01_valgrp_indoor_forward,Ridge+SourceStandardScaler,UZH_FPV,"indoor_45_13_snapdragon,indoor_45_14_snapdragon,indoor_45_2_snapdragon,indoor_45_4_snapdragon",source_validation_selection,WITHIN_UZH
B2_RIDGE_QF_lag10_alpha0.01_valgrp_indoor_45,Ridge+SourceStandardScaler,UZH_FPV,"indoor_forward_10_snapdragon,indoor_forward_6_snapdragon,indoor_forward_9_snapdragon",source_validation_selection,WITHIN_UZH
B2_RIDGE_QF_lag10_alpha1.0_valgrp_indoor_forward,Ridge+SourceStandardScaler,UZH_FPV,"indoor_45_13_snapdragon,indoor_45_14_snapdragon,indoor_45_2_snapdragon,indoor_45_4_snapdragon",source_validation_selection,WITHIN_UZH
B2_RIDGE_QF_lag10_alpha1.0_valgrp_indoor_45,Ridge+SourceStandardScaler,UZH_FPV,"indoor_forward_10_snapdragon,indoor_forward_6_snapdragon,indoor_forward_9_snapdragon",source_validation_selection,WITHIN_UZH
B2_RIDGE_QF_lag10_alpha100.0_valgrp_indoor_forward,Ridge+SourceStandardScaler,UZH_FPV,"indoor_45_13_snapdragon,indoor_45_14_snapdragon,indoor_45_2_snapdragon,indoor_45_4_snapdragon",source_validation_selection,WITHIN_UZH
B2_RIDGE_QF_lag10_alpha100.0_valgrp_indoor_45,Ridge+SourceStandardScaler,UZH_FPV,"indoor_forward_10_snapdragon,indoor_forward_6_snapdragon,indoor_forward_9_snapdragon",source_validation_selection,WITHIN_UZH
B2_RIDGE_QF_lag25_alpha1e-06_valgrp_indoor_forward,Ridge+SourceStandardScaler,UZH_FPV,"indoor_45_13_snapdragon,indoor_45_14_snapdragon,indoor_45_2_snapdragon,indoor_45_4_snapdragon",source_validation_selection,WITHIN_UZH
B2_RIDGE_QF_lag25_alpha1e-06_valgrp_indoor_45,Ridge+SourceStandardScaler,UZH_FPV,"indoor_forward_10_snapdragon,indoor_forward_6_snapdragon,indoor_forward_9_snapdragon",source_validation_selection,WITHIN_UZH
B2_RIDGE_QF_lag25_alpha0.0001_valgrp_indoor_forward,Ridge+SourceStandardScaler,UZH_FPV,"indoor_45_13_snapdragon,indoor_45_14_snapdragon,indoor_45_2_snapdragon,indoor_45_4_snapdragon",source_validation_selection,WITHIN_UZH
B2_RIDGE_QF_lag25_alpha0.0001_valgrp_indoor_45,Ridge+SourceStandardScaler,UZH_FPV,"indoor_forward_10_snapdragon,indoor_forward_6_snapdragon,indoor_forward_9_snapdragon",source_validation_selection,WITHIN_UZH
B2_RIDGE_QF_lag25_alpha0.01_valgrp_indoor_forward,Ridge+SourceStandardScaler,UZH_FPV,"indoor_45_13_snapdragon,indoor_45_14_snapdragon,indoor_45_2_snapdragon,indoor_45_4_snapdragon",source_validation_selection,WITHIN_UZH
B2_RIDGE_QF_lag25_alpha0.01_valgrp_indoor_45,Ridge+SourceStandardScaler,UZH_FPV,"indoor_forward_10_snapdragon,indoor_forward_6_snapdragon,indoor_forward_9_snapdragon",source_validation_selection,WITHIN_UZH
B2_RIDGE_QF_lag25_alpha1.0_valgrp_indoor_forward,Ridge+SourceStandardScaler,UZH_FPV,"indoor_45_13_snapdragon,indoor_45_14_snapdragon,indoor_45_2_snapdragon,indoor_45_4_snapdragon",source_validation_selection,WITHIN_UZH
B2_RIDGE_QF_lag25_alpha1.0_valgrp_indoor_45,Ridge+SourceStandardScaler,UZH_FPV,"indoor_forward_10_snapdragon,indoor_forward_6_snapdragon,indoor_forward_9_snapdragon",source_validation_selection,WITHIN_UZH
B2_RIDGE_QF_lag25_alpha100.0_valgrp_indoor_forward,Ridge+SourceStandardScaler,UZH_FPV,"indoor_45_13_snapdragon,indoor_45_14_snapdragon,indoor_45_2_snapdragon,indoor_45_4_snapdragon",source_validation_selection,WITHIN_UZH
B2_RIDGE_QF_lag25_alpha100.0_valgrp_indoor_45,Ridge+SourceStandardScaler,UZH_FPV,"indoor_forward_10_snapdragon,indoor_forward_6_snapdragon,indoor_forward_9_snapdragon",source_validation_selection,WITHIN_UZH
B2_RIDGE_QF_lag50_alpha1e-06_valgrp_indoor_forward,Ridge+SourceStandardScaler,UZH_FPV,"indoor_45_13_snapdragon,indoor_45_14_snapdragon,indoor_45_2_snapdragon,indoor_45_4_snapdragon",source_validation_selection,WITHIN_UZH
B2_RIDGE_QF_lag50_alpha1e-06_valgrp_indoor_45,Ridge+SourceStandardScaler,UZH_FPV,"indoor_forward_10_snapdragon,indoor_forward_6_snapdragon,indoor_forward_9_snapdragon",source_validation_selection,WITHIN_UZH
B2_RIDGE_QF_lag50_alpha0.0001_valgrp_indoor_forward,Ridge+SourceStandardScaler,UZH_FPV,"indoor_45_13_snapdragon,indoor_45_14_snapdragon,indoor_45_2_snapdragon,indoor_45_4_snapdragon",source_validation_selection,WITHIN_UZH
B2_RIDGE_QF_lag50_alpha0.0001_valgrp_indoor_45,Ridge+SourceStandardScaler,UZH_FPV,"indoor_forward_10_snapdragon,indoor_forward_6_snapdragon,indoor_forward_9_snapdragon",source_validation_selection,WITHIN_UZH
B2_RIDGE_QF_lag50_alpha0.01_valgrp_indoor_forward,Ridge+SourceStandardScaler,UZH_FPV,"indoor_45_13_snapdragon,indoor_45_14_snapdragon,indoor_45_2_snapdragon,indoor_45_4_snapdragon",source_validation_selection,WITHIN_UZH
B2_RIDGE_QF_lag50_alpha0.01_valgrp_indoor_45,Ridge+SourceStandardScaler,UZH_FPV,"indoor_forward_10_snapdragon,indoor_forward_6_snapdragon,indoor_forward_9_snapdragon",source_validation_selection,WITHIN_UZH
B2_RIDGE_QF_lag50_alpha1.0_valgrp_indoor_forward,Ridge+SourceStandardScaler,UZH_FPV,"indoor_45_13_snapdragon,indoor_45_14_snapdragon,indoor_45_2_snapdragon,indoor_45_4_snapdragon",source_validation_selection,WITHIN_UZH
B2_RIDGE_QF_lag50_alpha1.0_valgrp_indoor_45,Ridge+SourceStandardScaler,UZH_FPV,"indoor_forward_10_snapdragon,indoor_forward_6_snapdragon,indoor_forward_9_snapdragon",source_validation_selection,WITHIN_UZH
B2_RIDGE_QF_lag50_alpha100.0_valgrp_indoor_forward,Ridge+SourceStandardScaler,UZH_FPV,"indoor_45_13_snapdragon,indoor_45_14_snapdragon,indoor_45_2_snapdragon,indoor_45_4_snapdragon",source_validation_selection,WITHIN_UZH
B2_RIDGE_QF_lag50_alpha100.0_valgrp_indoor_45,Ridge+SourceStandardScaler,UZH_FPV,"indoor_forward_10_snapdragon,indoor_forward_6_snapdragon,indoor_forward_9_snapdragon",source_validation_selection,WITHIN_UZH
B2_RIDGE_QF_lag100_alpha1e-06_valgrp_indoor_forward,Ridge+SourceStandardScaler,UZH_FPV,"indoor_45_13_snapdragon,indoor_45_14_snapdragon,indoor_45_2_snapdragon,indoor_45_4_snapdragon",source_validation_selection,WITHIN_UZH
B2_RIDGE_QF_lag100_alpha1e-06_valgrp_indoor_45,Ridge+SourceStandardScaler,UZH_FPV,"indoor_forward_10_snapdragon,indoor_forward_6_snapdragon,indoor_forward_9_snapdragon",source_validation_selection,WITHIN_UZH
B2_RIDGE_QF_lag100_alpha0.0001_valgrp_indoor_forward,Ridge+SourceStandardScaler,UZH_FPV,"indoor_45_13_snapdragon,indoor_45_14_snapdragon,indoor_45_2_snapdragon,indoor_45_4_snapdragon",source_validation_selection,WITHIN_UZH
B2_RIDGE_QF_lag100_alpha0.0001_valgrp_indoor_45,Ridge+SourceStandardScaler,UZH_FPV,"indoor_forward_10_snapdragon,indoor_forward_6_snapdragon,indoor_forward_9_snapdragon",source_validation_selection,WITHIN_UZH
B2_RIDGE_QF_lag100_alpha0.01_valgrp_indoor_forward,Ridge+SourceStandardScaler,UZH_FPV,"indoor_45_13_snapdragon,indoor_45_14_snapdragon,indoor_45_2_snapdragon,indoor_45_4_snapdragon",source_validation_selection,WITHIN_UZH
B2_RIDGE_QF_lag100_alpha0.01_valgrp_indoor_45,Ridge+SourceStandardScaler,UZH_FPV,"indoor_forward_10_snapdragon,indoor_forward_6_snapdragon,indoor_forward_9_snapdragon",source_validation_selection,WITHIN_UZH
B2_RIDGE_QF_lag100_alpha1.0_valgrp_indoor_forward,Ridge+SourceStandardScaler,UZH_FPV,"indoor_45_13_snapdragon,indoor_45_14_snapdragon,indoor_45_2_snapdragon,indoor_45_4_snapdragon",source_validation_selection,WITHIN_UZH
B2_RIDGE_QF_lag100_alpha1.0_valgrp_indoor_45,Ridge+SourceStandardScaler,UZH_FPV,"indoor_forward_10_snapdragon,indoor_forward_6_snapdragon,indoor_forward_9_snapdragon",source_validation_selection,WITHIN_UZH
B2_RIDGE_QF_lag100_alpha100.0_valgrp_indoor_forward,Ridge+SourceStandardScaler,UZH_FPV,"indoor_45_13_snapdragon,indoor_45_14_snapdragon,indoor_45_2_snapdragon,indoor_45_4_snapdragon",source_validation_selection,WITHIN_UZH
B2_RIDGE_QF_lag100_alpha100.0_valgrp_indoor_45,Ridge+SourceStandardScaler,UZH_FPV,"indoor_forward_10_snapdragon,indoor_forward_6_snapdragon,indoor_forward_9_snapdragon",source_validation_selection,WITHIN_UZH
UZH_FPV_LORO_08_outdoor_forward_1_snapdragon_B2_RIDGE_QF_final,Ridge+SourceStandardScaler,UZH_FPV,"indoor_45_13_snapdragon,indoor_45_14_snapdragon,indoor_45_2_snapdragon,indoor_45_4_snapdragon,indoor_forward_10_snapdragon,indoor_forward_6_snapdragon,indoor_forward_9_snapdragon",within_loro_final_refit,WITHIN_UZH
B3_RIDGE_QF_QW_lag10_alpha1e-06_valgrp_indoor_forward,Ridge+SourceStandardScaler,UZH_FPV,"indoor_45_13_snapdragon,indoor_45_14_snapdragon,indoor_45_2_snapdragon,indoor_45_4_snapdragon",source_validation_selection,WITHIN_UZH
B3_RIDGE_QF_QW_lag10_alpha1e-06_valgrp_indoor_45,Ridge+SourceStandardScaler,UZH_FPV,"indoor_forward_10_snapdragon,indoor_forward_6_snapdragon,indoor_forward_9_snapdragon",source_validation_selection,WITHIN_UZH
B3_RIDGE_QF_QW_lag10_alpha0.0001_valgrp_indoor_forward,Ridge+SourceStandardScaler,UZH_FPV,"indoor_45_13_snapdragon,indoor_45_14_snapdragon,indoor_45_2_snapdragon,indoor_45_4_snapdragon",source_validation_selection,WITHIN_UZH
B3_RIDGE_QF_QW_lag10_alpha0.0001_valgrp_indoor_45,Ridge+SourceStandardScaler,UZH_FPV,"indoor_forward_10_snapdragon,indoor_forward_6_snapdragon,indoor_forward_9_snapdragon",source_validation_selection,WITHIN_UZH
B3_RIDGE_QF_QW_lag10_alpha0.01_valgrp_indoor_forward,Ridge+SourceStandardScaler,UZH_FPV,"indoor_45_13_snapdragon,indoor_45_14_snapdragon,indoor_45_2_snapdragon,indoor_45_4_snapdragon",source_validation_selection,WITHIN_UZH
B3_RIDGE_QF_QW_lag10_alpha0.01_valgrp_indoor_45,Ridge+SourceStandardScaler,UZH_FPV,"indoor_forward_10_snapdragon,indoor_forward_6_snapdragon,indoor_forward_9_snapdragon",source_validation_selection,WITHIN_UZH
B3_RIDGE_QF_QW_lag10_alpha1.0_valgrp_indoor_forward,Ridge+SourceStandardScaler,UZH_FPV,"indoor_45_13_snapdragon,indoor_45_14_snapdragon,indoor_45_2_snapdragon,indoor_45_4_snapdragon",source_validation_selection,WITHIN_UZH
B3_RIDGE_QF_QW_lag10_alpha1.0_valgrp_indoor_45,Ridge+SourceStandardScaler,UZH_FPV,"indoor_forward_10_snapdragon,indoor_forward_6_snapdragon,indoor_forward_9_snapdragon",source_validation_selection,WITHIN_UZH
B3_RIDGE_QF_QW_lag10_alpha100.0_valgrp_indoor_forward,Ridge+SourceStandardScaler,UZH_FPV,"indoor_45_13_snapdragon,indoor_45_14_snapdragon,indoor_45_2_snapdragon,indoor_45_4_snapdragon",source_validation_selection,WITHIN_UZH
B3_RIDGE_QF_QW_lag10_alpha100.0_valgrp_indoor_45,Ridge+SourceStandardScaler,UZH_FPV,"indoor_forward_10_snapdragon,indoor_forward_6_snapdragon,indoor_forward_9_snapdragon",source_validation_selection,WITHIN_UZH
B3_RIDGE_QF_QW_lag25_alpha1e-06_valgrp_indoor_forward,Ridge+SourceStandardScaler,UZH_FPV,"indoor_45_13_snapdragon,indoor_45_14_snapdragon,indoor_45_2_snapdragon,indoor_45_4_snapdragon",source_validation_selection,WITHIN_UZH
B3_RIDGE_QF_QW_lag25_alpha1e-06_valgrp_indoor_45,Ridge+SourceStandardScaler,UZH_FPV,"indoor_forward_10_snapdragon,indoor_forward_6_snapdragon,indoor_forward_9_snapdragon",source_validation_selection,WITHIN_UZH
B3_RIDGE_QF_QW_lag25_alpha0.0001_valgrp_indoor_forward,Ridge+SourceStandardScaler,UZH_FPV,"indoor_45_13_snapdragon,indoor_45_14_snapdragon,indoor_45_2_snapdragon,indoor_45_4_snapdragon",source_validation_selection,WITHIN_UZH
B3_RIDGE_QF_QW_lag25_alpha0.0001_valgrp_indoor_45,Ridge+SourceStandardScaler,UZH_FPV,"indoor_forward_10_snapdragon,indoor_forward_6_snapdragon,indoor_forward_9_snapdragon",source_validation_selection,WITHIN_UZH
B3_RIDGE_QF_QW_lag25_alpha0.01_valgrp_indoor_forward,Ridge+SourceStandardScaler,UZH_FPV,"indoor_45_13_snapdragon,indoor_45_14_snapdragon,indoor_45_2_snapdragon,indoor_45_4_snapdragon",source_validation_selection,WITHIN_UZH
B3_RIDGE_QF_QW_lag25_alpha0.01_valgrp_indoor_45,Ridge+SourceStandardScaler,UZH_FPV,"indoor_forward_10_snapdragon,indoor_forward_6_snapdragon,indoor_forward_9_snapdragon",source_validation_selection,WITHIN_UZH
B3_RIDGE_QF_QW_lag25_alpha1.0_valgrp_indoor_forward,Ridge+SourceStandardScaler,UZH_FPV,"indoor_45_13_snapdragon,indoor_45_14_snapdragon,indoor_45_2_snapdragon,indoor_45_4_snapdragon",source_validation_selection,WITHIN_UZH
B3_RIDGE_QF_QW_lag25_alpha1.0_valgrp_indoor_45,Ridge+SourceStandardScaler,UZH_FPV,"indoor_forward_10_snapdragon,indoor_forward_6_snapdragon,indoor_forward_9_snapdragon",source_validation_selection,WITHIN_UZH
B3_RIDGE_QF_QW_lag25_alpha100.0_valgrp_indoor_forward,Ridge+SourceStandardScaler,UZH_FPV,"indoor_45_13_snapdragon,indoor_45_14_snapdragon,indoor_45_2_snapdragon,indoor_45_4_snapdragon",source_validation_selection,WITHIN_UZH
B3_RIDGE_QF_QW_lag25_alpha100.0_valgrp_indoor_45,Ridge+SourceStandardScaler,UZH_FPV,"indoor_forward_10_snapdragon,indoor_forward_6_snapdragon,indoor_forward_9_snapdragon",source_validation_selection,WITHIN_UZH
B3_RIDGE_QF_QW_lag50_alpha1e-06_valgrp_indoor_forward,Ridge+SourceStandardScaler,UZH_FPV,"indoor_45_13_snapdragon,indoor_45_14_snapdragon,indoor_45_2_snapdragon,indoor_45_4_snapdragon",source_validation_selection,WITHIN_UZH
B3_RIDGE_QF_QW_lag50_alpha1e-06_valgrp_indoor_45,Ridge+SourceStandardScaler,UZH_FPV,"indoor_forward_10_snapdragon,indoor_forward_6_snapdragon,indoor_forward_9_snapdragon",source_validation_selection,WITHIN_UZH
B3_RIDGE_QF_QW_lag50_alpha0.0001_valgrp_indoor_forward,Ridge+SourceStandardScaler,UZH_FPV,"indoor_45_13_snapdragon,indoor_45_14_snapdragon,indoor_45_2_snapdragon,indoor_45_4_snapdragon",source_validation_selection,WITHIN_UZH
B3_RIDGE_QF_QW_lag50_alpha0.0001_valgrp_indoor_45,Ridge+SourceStandardScaler,UZH_FPV,"indoor_forward_10_snapdragon,indoor_forward_6_snapdragon,indoor_forward_9_snapdragon",source_validation_selection,WITHIN_UZH
B3_RIDGE_QF_QW_lag50_alpha0.01_valgrp_indoor_forward,Ridge+SourceStandardScaler,UZH_FPV,"indoor_45_13_snapdragon,indoor_45_14_snapdragon,indoor_45_2_snapdragon,indoor_45_4_snapdragon",source_validation_selection,WITHIN_UZH
B3_RIDGE_QF_QW_lag50_alpha0.01_valgrp_indoor_45,Ridge+SourceStandardScaler,UZH_FPV,"indoor_forward_10_snapdragon,indoor_forward_6_snapdragon,indoor_forward_9_snapdragon",source_validation_selection,WITHIN_UZH
B3_RIDGE_QF_QW_lag50_alpha1.0_valgrp_indoor_forward,Ridge+SourceStandardScaler,UZH_FPV,"indoor_45_13_snapdragon,indoor_45_14_snapdragon,indoor_45_2_snapdragon,indoor_45_4_snapdragon",source_validation_selection,WITHIN_UZH
B3_RIDGE_QF_QW_lag50_alpha1.0_valgrp_indoor_45,Ridge+SourceStandardScaler,UZH_FPV,"indoor_forward_10_snapdragon,indoor_forward_6_snapdragon,indoor_forward_9_snapdragon",source_validation_selection,WITHIN_UZH
B3_RIDGE_QF_QW_lag50_alpha100.0_valgrp_indoor_forward,Ridge+SourceStandardScaler,UZH_FPV,"indoor_45_13_snapdragon,indoor_45_14_snapdragon,indoor_45_2_snapdragon,indoor_45_4_snapdragon",source_validation_selection,WITHIN_UZH
B3_RIDGE_QF_QW_lag50_alpha100.0_valgrp_indoor_45,Ridge+SourceStandardScaler,UZH_FPV,"indoor_forward_10_snapdragon,indoor_forward_6_snapdragon,indoor_forward_9_snapdragon",source_validation_selection,WITHIN_UZH
B3_RIDGE_QF_QW_lag100_alpha1e-06_valgrp_indoor_forward,Ridge+SourceStandardScaler,UZH_FPV,"indoor_45_13_snapdragon,indoor_45_14_snapdragon,indoor_45_2_snapdragon,indoor_45_4_snapdragon",source_validation_selection,WITHIN_UZH
B3_RIDGE_QF_QW_lag100_alpha1e-06_valgrp_indoor_45,Ridge+SourceStandardScaler,UZH_FPV,"indoor_forward_10_snapdragon,indoor_forward_6_snapdragon,indoor_forward_9_snapdragon",source_validation_selection,WITHIN_UZH
